index,selfies,smiles,SA,pred_homo,pred_gap,pred_MolMR,pred_LogP,vgae_score,reward,img_page,img_tile
16537,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][/C][=C][C][=Branch1][Branch1][C][Cl][C][=C][O][C][=C][=C][C][C][Ring1][=Branch1],CCC=C=COC(C=CC=CC=CC(O)(C=NC=CC(C)=CC=CCC)CC)CCl,3.602375134081158,-6.029598712921143,3.987947463989258,126.6377182006836,6.482152938842773,,0.4242504675721774,mols/page_0824.png,15
4466,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][Branch1][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][Branch1][Branch1][C][O][C][Branch1][Ring1][C][C][Ring1][=Branch1],CCC=CC=C(C)C1=C=CC(C=CCOCCC)C=C1C=CN=CC=O,2.7988258610047385,-6.093201160430908,3.6769425868988037,110.20958709716797,5.441185474395752,,0.4241587467572354,mols/page_0221.png,10
16896,[O][C][=C][C][=C][Branch1][C][C][C][=C][N][=C][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][C][O][C][Branch1][O][C][=Branch1][Branch1][C][=O][N][C][=C][=C][C][Branch1][Ring1][C][=C][=Branch1][C][C][=O][Branch1][C][=Branch2][C][=C][/C][=C][C][=Branch1][Ring1][=Branch1][S][=O][C][C@H1][Branch1][C][/C][C][=C][Ring2][C],C=CC(OCC(=CC(=O)C1COC=C1C1(C)CC=NC=C1C(C)=CC=CO)CC=O)C(C=O)C=CC,4.595714324999047,-6.176149845123291,4.101075649261475,134.18548583984375,4.50797700881958,,0.4240238696687613,mols/page_0842.png,14
16073,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][=C][C][Branch1][Ring1][C][C][N][C][=C][O][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][=Branch1][C][Branch1][=Branch2][C][=C][Branch2][Ring1][=Branch2][C][C][=Branch1][Ring1][Branch1],CCC=CC=CC(=O)C1COC=C1NC(C=C(C)CC=NC=Cc1coc(C)c1C=CCC)CC,3.608677735414835,-5.694878101348877,3.7702760696411133,140.50376892089844,6.926764965057373,,0.4236862063359833,mols/page_0801.png,11
15310,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=C][C][Branch1][C][=C][=C][C][C][Branch1][=C][C][=Branch1][C][=O][C][=C][N][=C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][C][C][=Branch1][N][=C][Ring1][Branch1][C][O][Branch1][C][F][C][=C][O][C][C][Ring1][C][=C][/C][=C][C],C=CC1C=NC=CC(=O)C2(CC=C(C)C3=COC(C)=CC=CCC32)C(C=C=CC=CC)=C1COCF,4.5084093249990485,-5.984938621520996,4.07027006149292,134.99041748046875,6.526556968688965,,0.42357683087762477,mols/page_0763.png,8
15198,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][=C][C][Branch1][Ring1][C][C][Ring1][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][Branch1][C][Br][C][=C][=Branch1][C][=N][C][=C][Branch2][Ring1][C][=C][C@@H1][=C][C][Ring1][Branch1][C],CCC=CC=C(C)OC1=CN=CCC1(C)C=C=CC(CC)C(=O)C=COCC(C=NC=C1CC=CC1C)CBr,4.939068717274267,-6.1907429695129395,4.70808744430542,147.33917236328125,7.443418025970459,,0.42351562613786814,mols/page_0757.png,16
15763,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][C][=Branch1][=O][=C][C][N][C][=C][C@H1][=C][C][Ring1][Branch1][C],C=C(C=CC(=O)CCC=C(C)C=NC=Cc1coc(C)c1C=CCC)CNC1=CC=CC1C,3.0264321446232083,-5.50685977935791,3.3946480751037598,135.52435302734375,6.896113395690918,,0.4235019599552943,mols/page_0786.png,1
16343,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][C][=C][Ring1][=Branch1][C][=C][=C][C][C][Branch1][C][=C][O][C][C][Ring1][Branch1][C][Branch1][Branch1][C][N][C][C][N][=C][C][=Branch1][C][=O][C][=C][/C][=C][C][Branch1][Ring1][C][C][=Branch1][Ring1][C][O][Branch1][C][O][Ring1][=C][C][Ring1][=Branch1][O][C][=Branch1][N][=O][C][C][C@@][Ring1][=Branch1][=O][C],CCC=CC=C(C)OC=CNC=CC=C=CCC1(C)OCC1C(CNCC)N=C1OCC(CC)(CO)C=CC=CC1=O,4.883790083696135,-5.608414649963379,3.490114688873291,148.4842071533203,4.567359447479248,,0.42275312699820533,mols/page_0815.png,1
17241,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][=C][O][C][=C][#Branch1][C][=C][Ring2][Ring1][Ring1],CC=COC=CNC(C=NC=CC1=CC(=O)CC1=C=CC(C)=CC=CCC)CC,2.940147216552583,-5.783267498016357,3.3894612789154053,119.76626586914062,5.585200309753418,,0.42263388592219353,mols/page_0859.png,19
14055,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][=C][C][Branch1][Branch1][C][O][C][Branch1][Ring1][C][C][O][Branch1][C][Branch1][O][C][C][N][C][=C][Ring2][Ring1][Ring1],C=CNCCCOC(C=C=CC1=CC(=O)CC1=NC=COC=CC(C)=CC=CCC)COCCC,3.1761917354148355,-5.73919677734375,3.4683942794799805,131.82095336914062,5.0878496170043945,,0.42253209747361686,mols/page_0700.png,13
10848,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][O][C][Branch1][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C][C@@H1][C][=C],[CH]C=CC(=O)CC=C=CCC(C=C)COC(C)C=NC=Cc1coc(C)c1C=CCC,3.467346030827869,-6.1707329750061035,4.15818452835083,125.12310028076172,6.279298782348633,,0.4224138174588945,mols/page_0540.png,8
10872,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][O][C][Branch1][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C][C@@H1][C][=C],[CH]C=CC(=O)CC=C=CCC(C=C)COC(C)C=NC=Cc1coc(C)c1C=CCC,3.467346030827869,-6.1707329750061035,4.15818452835083,125.12310028076172,6.279298782348633,,0.4224138174588945,mols/page_0541.png,12
15415,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][C][Ring1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][S][C][=C][Ring2][Ring1][Branch1],C=CSC=CC(=O)CC=C=C=COC(C=NC=COC=CC1=CC(C)=CC1=CCC)CC,3.126072675943147,-5.858253479003906,3.7099997997283936,126.93547821044922,6.262088775634766,,0.4224057036465737,mols/page_0768.png,13
6671,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=C][C][C][Branch1][Ring1][C][C][=Branch1][O][=C][C][Branch1][Branch1][C][O][=C][Ring1][=C][C],CCC=Cc1c(C=COC(C)N=CC(=O)C=C=CCC(CC)CC(C)COC)coc1C,4.002798675943148,-6.087366104125977,4.069474220275879,126.46463775634766,6.404143810272217,,0.422282276024702,mols/page_0331.png,12
16271,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][Branch1][C][Branch1][O][C][=C][Branch2][Ring1][C][C][N][C][=C][O][C][C][O][C][Branch1][Ring1][C][=C][=Branch1][C][C][=O][Branch1][C][F][C][=C],C=CC(C)(O)OCCOC=CNCC=CCC(CF)C1(C=C=CC(C)=CC=CCC)CC(=O)C=C1C=CN=C,4.360903717274268,-5.8129777908325195,3.8195343017578125,140.87091064453125,5.765501499176025,,0.42226262371249945,mols/page_0811.png,9
13244,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][O][Branch1][C][O][O][C][Branch1][=C][C][C][Ring1][Branch1][C][Branch1][=Branch2][C][=C][=C][C][Ring1][=Branch1][=C][Ring1][Branch1],CCC=Cc1c(C=CN=CC(C)OCC(O)(C=COCOOCCC2CC3=C=CC2=C3)CC)coc1C,4.858495135090664,-5.863279819488525,3.9843692779541016,142.2378387451172,6.292674541473389,,0.42214867036702236,mols/page_0660.png,2
7966,[C@H1][C][C][C][=C][C][=C][Branch1][=Branch2][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch1][C][=C][C@H1][Ring1][#Branch1][C][C][Branch1][C][C][O][C][Branch1][Ring1][C],[CH]CCC=CC=C1C=CN=C2C(=O)[C@H](CC(C)OCC)C=CC2=C1,3.107145232905358,-6.091700077056885,3.3206050395965576,98.70014953613281,4.105952739715576,,0.4221389221871155,mols/page_0396.png,7
11446,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][Branch1][N][C][=C][Branch2][Ring1][C][=C][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][O],CCC1=CC=C2C=COC=C(C=CN=CC(CC)OCC=CC=CC(=O)C=C1)C2,3.6723672165525834,-6.155068397521973,3.8408377170562744,114.83063507080078,5.309778690338135,,0.42203123486401595,mols/page_0570.png,6
12413,[=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][=C][=C][C][C][Branch1][Ring1][C][C][O][C][Branch1][Branch1][C][Branch1][O][C][C][=Branch1][C][=O][C][=C][C@H1][Branch1][C][Cl][C][=C],C=CC(CCC(=O)C=C[CH]Cl)OC(CC)CC=C=COC(C)C=NC=CC1=CC(C)=CC1=CN,4.1565052929383315,-5.759153842926025,3.641108512878418,134.68951416015625,5.8389387130737305,,0.42201360543980276,mols/page_0618.png,11
7546,[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][=C][O][=C][C][Branch1][=Branch2][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][C@@][=C][C][C][=Branch1][N][=O][C][Branch1][Branch1][C][Branch1][=C][C][O][C][=C][=C][Ring1][Branch1],CC=CC=C(C)C(C)OCC(C=CC=C[C]=C1CC(=O)C1)C=CN=CC=O,3.2839279467297127,-6.3513617515563965,3.9522488117218018,110.12019348144531,4.425048828125,,0.4219526196407228,mols/page_0375.png,7
13472,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][O][C][=C][/C][=C][C][Branch1][Ring1][C][C][Ring1][C][=C][Branch2][Ring1][Branch1][C][O][C][C][N][C][=C][=C][C][O][Ring1][=Branch1],CCC=C1C=C(C)C=C1C=CN=CCC(=O)C=COC=CC=C=C(CC)CCOCCN1C=C=CCO1,2.7457241350906627,-5.742382526397705,3.6202213764190674,137.26318359375,5.513734817504883,,0.4219230626200935,mols/page_0671.png,10
10492,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][Branch1][C][=C][N][=C][C][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][O][C][C][Ring1][Branch1][N][C][=C][=C][C][Branch1][Ring1][C][C][N][C][C][=Branch1][N][=C][Branch1][=Branch2][C][=C][#Branch1][C][=C][S][C][=C][=Branch1][C][=C][F][C][=C][C@H1][Ring1][=Branch1][C][C][C@H1][C][=C],C=CSC(C)=CC=C(C=CF)CNC(C=C=CNC1COC=C1C(=O)C=C(O)CC=NC=CC=COC(C)=CC=CCC)CC,4.220487633623901,-5.529247760772705,3.705348491668701,155.50399780273438,6.317205905914307,,0.4218945072588135,mols/page_0522.png,12
17226,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][Branch1][Branch1][C][O][Branch1][C][Branch1][=C][C][C][=Branch1][C][=O][C][=C][=C][C][Ring1][Branch1][C][Ring1][C][=C][=Branch1][C][=Branch1][N][=C][Ring1][C][O][Ring1][C][Branch1][=Branch2][C][=C][Ring2][Ring1][O][C][C][N][C][=C][S][=C][C][=Branch1][Branch1][C][Br],C=CC=C=CC(=O)CC(C=C=O)(COC)OC(C=NC=CC1=COC=CC(=CC=CCC)C1)CC,3.667151735414835,-6.063508987426758,3.9950640201568604,133.2078857421875,5.132101535797119,,0.42175876461256734,mols/page_0859.png,4
15235,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][O][C][=C][N][=C][C][=Branch1][N][=C][Ring1][=Branch1][C][=C][O][C][C][N][C][=C][=Branch1][C][Branch1][N][C][C][=N][C][=C][#Branch1][=C][C][Ring1][C][=C][Ring2][Ring1][#Branch1],C=C=C=CN=CCCc1cncc(OC(CC)C2=CC(=O)CC=C=CC(C)=CC=CC2C)c1C=COCCNC=C,3.8626939021161806,-5.9641618728637695,4.186584949493408,148.3705596923828,5.805624961853027,,0.4213147119923715,mols/page_0759.png,13
9627,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=C][C][C][Ring1][Branch1][C][Ring1][Ring1][C][=C][C@@H1][C][=C][Ring2][Ring1][Branch1],C=C[CH]C=CC1C2C=C=C(OC=CC3=CC(C=O)C3=NC=CC(C)=CC=CCC)C21,4.392594634081159,-5.830393314361572,3.574021816253662,124.16677856445312,5.8544769287109375,,0.4211488442088402,mols/page_0479.png,8
6488,[C][N][C][=Branch1][C][=O][C@H1][C][=C][C@@][Branch1][C][O][Branch2][Ring1][Ring2][C@@H1][Branch1][C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][C@H1][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O],CN1C(=O)[C@H]2C=C[C@@](O)([C@@H](O)c3ccc([N+](=O)[O-])cc3)C[C@H]2C1=O,3.775885732905358,-7.689661979675293,5.018416881561279,80.5201644897461,0.5478729605674744,,0.4211413195602909,mols/page_0322.png,9
13215,[C][O][C][=Branch1][C][=O][/C][=C][/C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=N+1][Ring2][Ring1][C][O-1],COC(=O)/C=C/c1nc(-c2ccccc2)c(-c2ccccc2)n[n+]1[O-],1.6596423657706594,-6.596647262573242,3.812174081802368,91.25921630859375,2.832671642303467,,0.42104479462916294,mols/page_0658.png,13
4445,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][=C][/C][=C][C][Branch1][Ring1][C][C],CCC=C1C=C(C)C=C1C=CN=CC(=O)C=COC=CC=CCCC,2.27779236577066,-5.918197154998779,3.3232479095458984,104.99604034423828,5.3843770027160645,,0.4208262859151164,mols/page_0220.png,9
10861,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][C@H1][C][=C],C=C[CH]C=COC=CC1=CC(=O)CC1=NC=CC(C)=CC=CCC,2.2052402329053584,-5.994332790374756,3.29799747467041,100.64404296875,4.8288750648498535,,0.4205617102380202,mols/page_0541.png,1
16564,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][Branch1][C][Branch1][=C][C][Branch1][Branch1][C][=Branch1][C][=C][N][=C][C][O][C][=C][Ring1][=Branch1][C][C][O][=C][C][=Branch1][N][=C][Branch1][=C][O][C][C][=Branch1][=C][C][Ring2][Ring1][Branch1][Ring1][C][C][S][C][=C][O][=C][Ring1][C][=C][=Branch1][C][=O][C][=C],C=COCC=NC(C=C)C1CCOCC(C(=O)C=C)=COCC=C(CSC=COC)C12CC=C=C2C(C)=CC=CCC,4.833505083696135,-5.798627853393555,4.114705562591553,153.00845336914062,6.615787982940674,,0.4204093738814396,mols/page_0826.png,2
16055,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][C][Ring1][C][=C][Ring2][Ring1][Ring1],CCC=CC=C(C)C=C=C1C2=CC(=O)C1C=C=COC(CC)C=NC=COC=C2,4.170242216552584,-6.1062421798706055,3.7886850833892822,115.074951171875,5.411233901977539,,0.4200416622500517,mols/page_0800.png,13
5821,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][C][Ring1][=C][C],CCC=C1C=C(C)C=C1C=COC=CN=CC(=O)C=C=CC(C)CC,2.77003736577066,-5.915915489196777,3.311760663986206,104.62057495117188,5.350497245788574,,0.4199557559137316,mols/page_0289.png,3
16954,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][=C][Ring1][=Branch1][N][=C][Branch1][O][C][C][=Branch1][C][=O][C][=C][O][C][=Branch1][N][=O][C][Branch1][=Branch2][C][=C][=N][C][=C][=Branch2][C][Branch1][=Branch1][C][Branch1][O][O][C][Branch1][Branch1][C][O][=C][C][=Branch1][Ring1][=Branch1][=O],CCC=CC=C1C=C=CCC(C=CN=CC2(CC)OC=C2N=C(COC(O)COCC)CC(=O)C=COC=O)C1,4.249970600693022,-6.031312465667725,3.942502737045288,140.04434204101562,4.099493026733398,,0.4199439349193848,mols/page_0845.png,12
17160,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][=C][C][C][O][=C][C][=Branch1][Ring1][#Branch1][C][=C][S][C][=C][=Branch1][C][C][N][C][=C][Branch2][Ring1][C][C][Ring1][Branch1][C][Branch1][Ring1][C][=C],C=CCC1C=CNC(=CSC(C)COCCC=C=CC(=O)COC=CC2(COC=C)C=NC=CC(=CC=CCC)C2)C1,4.526915083696137,-5.705192565917969,3.9010374546051025,150.94281005859375,6.311702728271484,,0.41990794955028804,mols/page_0855.png,18
17449,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][=Branch1][C][=C][Ring1][=Branch1][=C][C][Branch1][Ring1][C][C][O][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][C][N][C][=C][#Branch1][=C][C][Ring1][Branch1][C][Branch1][=Branch2][C][=C][Branch2][Ring1][C][=C],CC=CCC1C=CNC1COC=CC(=O)C=NC=COC(CC)CC=CC1CC=C=CC(=CC=CCC)C1,4.854721943381354,-5.743541717529297,3.831472158432007,142.32102966308594,6.471069812774658,,0.4198457022662656,mols/page_0870.png,7
13788,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][/C][=C][C][=Branch1][C][=O][C][=C][=C][C][C][=Branch1][Ring1][=Branch1][O][C][=Branch1][N][=O][C][C][Ring1][C][=C][O][C][C][N][Ring1][=Branch1],C=COCC(C=CC(=O)C=C=CCCC=O)C=NC=CC1=CC(C)=CC1=CCC,2.916742216552583,-6.1389641761779785,3.8375372886657715,116.74604034423828,5.162101745605469,,0.41983078338738195,mols/page_0687.png,6
3689,[C][C][C][=C][C][=C][Branch1][C][C][N][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][=C][C][Branch1][C][=C][=C][C][C][Branch1][=Branch2][C][=C][=Branch1][C][Branch1][O][C][=C][O][C][Branch1][Ring1][C][C],C=COC=CC(CC=C=CC1=CC(=O)C=NC=Cc2c[nH]c(C)c2C=CCC1)OCCC,2.915443675943147,-6.020517826080322,3.847075939178467,123.94831848144531,5.711119651794434,,0.4198069953665711,mols/page_0182.png,15
10501,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][=Branch1][N][=C][Branch1][=Branch1][C][=Branch1][Ring1][=O],CCC=Cc1c(C=CN=CC(=O)C=CC=COCC(CC)CC=O)coc1C,2.7487788435074596,-6.200773239135742,3.8217344284057617,110.63306427001953,5.116711616516113,,0.4197990913390336,mols/page_0523.png,1
15600,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][Branch1][C][O][=C][C][#Branch1][C][=C][Branch2][Ring1][C][C],CCC=Cc1c(C=CN=CC(C)=CC=C(C)C(=O)C=COCCCOCC)coc1C,2.4415165308278692,-5.869585037231445,3.6673874855041504,124.184326171875,6.093597412109375,,0.4197657847177785,mols/page_0777.png,18
15869,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][O][C][=C][=C][C][Branch1][Ring1][C][C][O][C][Branch1][N][C][=C][/C][=C][C][=Branch1][Ring1][#Branch1][C][=C][Branch2][Ring1][C][=C][Ring2][Ring1][=Branch1],CCC=CC=CC1CC(=NC=CC2=CC(C)=CC2=CCC)CC(=O)C=COC=C=CC(CC)O1,3.686120792938331,-5.952712535858154,3.974958658218384,131.75917053222656,6.510465145111084,,0.4197595325872367,mols/page_0791.png,7
2603,[C][C@H1][Branch2][Ring1][C][/N][=C][/C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1],C[C@H](/N=C/c1cc2ccccc2nc1Cl)c1ccccc1,2.1498383350354184,-6.973425388336182,4.656879425048828,90.8626708984375,5.063972473144531,,0.4196359355536908,mols/page_0128.png,13
6586,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][O][C][Branch1][N][C][=C][Branch2][C][=C][C@H1][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][=O][N][C][C][Ring1][=Branch1],CCC=Cc1c(C=CN=CCC(C)OC(C=CC=CC(=O)C=C(C)ON)CC)coc1C,3.4486736759431467,-6.049495220184326,3.9216535091400146,125.55641174316406,5.726046085357666,,0.4194828349720715,mols/page_0327.png,7
16657,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][O][C][=C][=C][C][Branch1][Ring1][C][C][=Branch1][Branch1][C][O][C][C][N][C][=C][/C][=C][C][Ring1][=C][C][=Branch1][Ring1][Branch1],CCC=C1C=C(C)C=C1C=C1N=CCC1C(=O)C=COC=C=C1C(C)C=CC=CNC1(CC)COCC,4.216004135090664,-5.476966381072998,3.4289162158966064,143.93118286132812,6.271522045135498,,0.41942131181577713,mols/page_0830.png,15
8074,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][=C][O][C][=C][Ring2][Ring1][Ring1],C=COC(C=C)C=C=CC(=O)C=NC=CC1=CC(C)=CC1=CCC,2.6853207329053586,-6.076729774475098,3.389101982116699,99.85236358642578,4.625497341156006,,0.41932432640688594,mols/page_0401.png,15
8007,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][N][=C][C][=Branch1][C][=O][C][=C][=C][C][C][N][C][=C][Branch2][Ring1][=Branch2][C][=C][C@@H1][Branch1][C][O][C][Branch1][Branch1][C][Cl][C][=C][=Branch1][C][=N][Ring1][=Branch1],CCC=C1C=C(C)C=C1C=COC=CN=CC(=O)C=C=CCCNC=C1C=C[C@@H](O)C1(N)CCl,3.4701407929383303,-5.6832194328308105,3.215155601501465,129.92381286621094,3.8982067108154297,,0.4192105772612261,mols/page_0398.png,8
11123,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][Branch1][C][O][=C][C][Branch1][C][=C][O][C][Branch1][O][C][C][Branch1][Branch1][C][N][=C][Branch1][Ring1][C][C][N][C][=C][=C][C][Ring1][Branch1][C][=Branch1][Ring1][=Branch1],CCC=Cc1c(C=CN=CC(=O)COCC(C)OC(CCCN=CCC)N2C=C=CC2C)coc1C,4.048575324999048,-5.788910388946533,3.7506561279296875,138.79481506347656,5.718827724456787,,0.4191562067057324,mols/page_0554.png,3
10757,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][O][C][Branch1][N][C][=C][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch1][C][Branch1][Branch1][C][O][=C][C][Branch1][Ring1][C][C][N][C][Branch1][O][C][C][Ring1][C][=C],C=C=CCNC(C=CC(=O)C=C=CCOC(C)CC=NC=Cc1coc(C)c1C=CCC)(CC)COCC,3.7621929433813532,-6.013926029205322,4.260772705078125,145.23843383789062,6.174647808074951,,0.4189755322104037,mols/page_0535.png,17
13853,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][=Branch1][C][=O][N][=C][Ring1][#Branch1][C][=C][O][C][C][Branch1][Ring1][C][C][Ring1][=C][C][Ring1][C],CCC=Cc1c(C=CN=CC(C)=CC(=O)N=CC=COCC2CCC2)coc1C,2.263803216552583,-6.028865814208984,3.742812395095825,116.55650329589844,5.769691467285156,,0.4189539807699948,mols/page_0690.png,11
6827,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][=C][S][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][=O][O][C][C][Ring1][#Branch1][C][=C],C=CC1COOC(C)=C1C(=O)C=[SH]C=CNC(C=NC=CC1=COC=CC(=CC=CCC)C1)CC,3.601626735414835,-5.757651329040527,3.6487467288970947,136.48495483398438,5.593412399291992,,0.41892069378565855,mols/page_0339.png,8
