index,selfies,smiles,SA,pred_mu,pred_gap,pred_cv,pred_TPSA,vgae_score,reward,img_page,img_tile
965,[C][C][C][Branch1][C][C][Ring1][C][C][O][C][Ring1][Ring1],CC=C(C)C1CO1,2.007846708163529,2.050255298614502,0.2459212988615036,28.855667114257812,15.126799583435059,,-0.45533133320400077,mols/page_0049.png,5
966,[N][=C][Branch1][O][C][C][Branch1][C][O][C][Branch1][Ring1][Branch1],CC(O)CC=N,2.031894334095208,2.7577879428863525,0.2508145570755005,26.42818832397461,44.732791900634766,,-0.27265517959641306,mols/page_0049.png,6
967,[C][N][C][=C][C][C][O][C],CNC=CCCOC,1.5644996950521224,2.9727673530578613,0.24887467920780182,37.635047912597656,28.923477172851562,,0.3795093561916252,mols/page_0049.png,7
968,[C][C][C][O][C][C],CCCOCC,1.5518943340952076,0.9203563332557678,0.34027430415153503,27.958667755126953,9.505260467529297,,-0.19972148155906216,mols/page_0049.png,8
969,[C][C][O][C][C][C][Ring1][Branch1][Branch1][C][C][C][O],CC1OCCC1(C)CO,2.5217904688307007,1.1870008707046509,0.3086946904659271,37.83184051513672,29.69141960144043,,0.36449131889383757,mols/page_0049.png,9
970,[C][O][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch1],COC1CC(O)C(O)C1,2.5017904688307007,3.429337501525879,0.3054184317588806,35.23812484741211,48.797691345214844,,0.786948371088892,mols/page_0049.png,10
971,[C][#C][C][C][Branch1][C][C][C][O],C#CCC(C)CO,2.067846708163529,1.743316888809204,0.31089529395103455,31.426712036132812,19.20330238342285,,0.0620802915382736,mols/page_0049.png,11
972,[#C][C][C][C][Branch1][C][C][Ring1][Ring1][C][Ring1][Branch1][C],CC1C2(C)CC12C,2.467846708163529,0.3899427652359009,0.31760692596435547,34.924537658691406,0.8311246633529663,,-0.07628884632017399,mols/page_0049.png,12
973,[N][C][C][C][Branch1][C][C][O][C][Ring1][Ring2][C][Ring1][Branch1][C],CCC1OC1(C)CCN,2.5217904688307007,1.9215604066848755,0.32448697090148926,40.07715606689453,35.23638916015625,,0.7964615956356838,mols/page_0049.png,13
974,[C][C][C][Branch1][C][C][O][C][C][Ring1][Branch1][C],CCC1(C)OCC1C,2.524499695052122,1.6271387338638306,0.31740477681159973,35.14529037475586,9.37328052520752,,0.259174729939035,mols/page_0049.png,14
975,[C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring2],CCC1OCC1C,2.507846708163529,1.7266926765441895,0.32591497898101807,28.953311920166016,9.104496002197266,,-0.046643890679695515,mols/page_0049.png,15
976,[C][C][C][O][C][Ring1][Ring1][C][C][C][Ring1][=Branch1][C],CCC12OC1CCC2C,2.9817904688307006,1.7730220556259155,0.33049455285072327,35.88573455810547,11.97214126586914,,0.432977127363073,mols/page_0049.png,16
977,[C][#C][C][Branch1][C][O][C][C][Branch1][Branch1][C][O][Ring1][Ring1][C][Ring1][#Branch1],C#CC1(O)CC2(CO2)C1,1.7817904688307011,2.6958096027374268,0.28178372979164124,33.2723388671875,32.769081115722656,,0.27355787333583903,mols/page_0049.png,17
978,[C][C][C][C][Branch1][Branch1][C][O][Ring1][Branch1][C][Ring1][=Branch1][C][=O],CC12CC(CO1)C2C=O,3.7017904688307013,3.212958574295044,0.2123035192489624,31.55511474609375,26.052030563354492,,-0.1841133655755865,mols/page_0049.png,18
979,[C][C][C][O][C][C][Branch1][Ring1][C],CCCOCCC,1.5678467081635288,0.864185094833374,0.3424322009086609,32.50743865966797,8.931771278381348,,0.07828356366449402,mols/page_0049.png,19
980,[C][N][C][Ring1][Ring1][C][O][C][C][C][Ring1][Ring1][Ring1][Branch1],C1NC1C1OC2CC21,3.384499695052122,1.5410068035125732,0.3101736903190613,26.749950408935547,30.795089721679688,,-0.22198493195303973,mols/page_0050.png,0
981,[C][C][C][O][C][C][Branch1][Ring1][C][Branch1][C][C][Ring1][Ring1],CCCCOCCC,1.5844996950521224,0.8601131439208984,0.3423287868499756,37.466529846191406,8.520450592041016,,0.37994146245531724,mols/page_0050.png,1
982,[C][C][C][O][C][C][Ring1][Ring1][C],CCCOCCC,1.5678467081635288,0.864185094833374,0.3424322009086609,32.50743865966797,8.931771278381348,,0.07828356366449402,mols/page_0050.png,2
983,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring1][C],CCCOC(C)CC,2.0844996950521226,0.9326558709144592,0.3345704674720764,38.279449462890625,9.23771858215332,,0.4009539228473807,mols/page_0050.png,3
984,[N][#C][C][N][C][Ring1][Ring1][C][C][O][C][Ring1][Ring2][Ring1][#Branch1],N#CC12NC1C1COC12,3.381790468830701,4.623662948608398,0.25307780504226685,26.596426010131836,52.90726089477539,,0.217189738822935,mols/page_0050.png,4
985,[C][C][C][Branch1][Branch1][C][C][O][C][C][N][Branch1][Ring1][C],CCC(CCOC)CNC,2.099668362047822,1.0476081371307373,0.31786176562309265,42.52107238769531,24.56768226623535,,0.6549404521201305,mols/page_0050.png,5
986,[C][C][C][Branch1][C][C][O][C][Ring1][Ring1][C][Ring1][Ring2],CCC1OC2CC12,2.947846708163529,1.6263597011566162,0.32184380292892456,26.024084091186523,8.78437614440918,,-0.27706154377427084,mols/page_0050.png,6
987,[C][C][C][O][C][Branch1][C][C][Branch1][Ring1][C][C],CCCOC(C)CC,2.0844996950521226,0.9326558709144592,0.3345704674720764,38.279449462890625,9.23771858215332,,0.4009539228473807,mols/page_0050.png,7
988,[C][C][C][Branch1][C][C][O][C][Ring1][Branch1],CC1COC1C,2.4918943340952073,1.709475040435791,0.325228750705719,24.340248107910156,9.680913925170898,,-0.33608463625147256,mols/page_0050.png,8
989,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring1][C][C],CCCCOC(C)CC,2.101790468830701,0.9684310555458069,0.3335705101490021,43.25334167480469,9.344330787658691,,0.709413474218677,mols/page_0050.png,9
990,[C][C][C][Branch1][C][C][O][C][O],CCC(C)OCO,2.047846708163529,1.9239692687988281,0.32594045996665955,32.77198028564453,28.903221130371094,,0.3268244263579155,mols/page_0050.png,10
991,[C][C][C][O][C][Branch1][C][C][Branch1][Ring1][C][O],CCCOC(C)CO,2.0644996950521226,2.239553451538086,0.33083945512771606,36.43506622314453,30.216867446899414,,0.6615338536287637,mols/page_0050.png,11
992,[C][C][C][O][C][C][Branch1][C][C][Ring1][Branch1][C],CC1COCC1(C)C,2.0244996950521226,1.6080551147460938,0.31598961353302,34.17167282104492,9.75903606414795,,0.1877761325339263,mols/page_0050.png,12
993,[C][C][O][C][C][Branch1][C][C][Ring1][Branch1][C][O],CC1(CO)CCOC1,2.0044996950521226,1.914916753768921,0.3154789209365845,31.877180099487305,29.78919792175293,,0.2078123330645837,mols/page_0050.png,13
994,[C][C][C][O][C][C][Branch1][C][C],CCCOCCC,1.5678467081635288,0.864185094833374,0.3424322009086609,32.50743865966797,8.931771278381348,,0.07828356366449402,mols/page_0050.png,14
995,[C][C][C][O][C][C][Branch1][Ring1][C][O],CCCOCCCO,1.5644996950521224,2.2096080780029297,0.33078882098197937,36.24940490722656,29.446590423583984,,0.6393145391679683,mols/page_0050.png,15
996,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring1],CCOC(C)CC,2.067846708163529,0.9925810098648071,0.32989266514778137,33.550682067871094,9.997156143188477,,0.09769690278600321,mols/page_0050.png,16
997,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][C][Ring1][Ring2],CCC1OC1(C)CC,2.524499695052122,1.6856169700622559,0.3454836308956146,36.192108154296875,12.600278854370117,,0.5294287703730342,mols/page_0050.png,17
998,[C][C][C][Branch1][C][C][O][C][Ring1][Branch1][C],CC1OC(C)C1C,2.507846708163529,1.6517590284347534,0.3220241069793701,29.568220138549805,9.930070877075195,,-0.04661857747920653,mols/page_0050.png,18
999,[C][C][C][Branch1][C][C][O][C][Branch1][Ring2][C][Ring1][=Branch1][C][C],CCC1CC(C)C(C)O1,3.0417904688307007,1.4331303834915161,0.32017114758491516,38.86666488647461,9.433392524719238,,0.4615630067476419,mols/page_0050.png,19
1000,[C][C][C][O][C][Branch1][C][C][Branch1][Ring2][C][C][Ring1][Ring2][C],CCCOC(C)(C)CC,1.601790468830701,0.9655792117118835,0.3272112011909485,44.659488677978516,9.084234237670898,,0.7539217936510714,mols/page_0051.png,0
1001,[C][C][Branch1][C][C][C][O][C][C],CCOCC(C)C,1.5678467081635288,0.9862138032913208,0.33536067605018616,33.110633850097656,9.67134952545166,,0.10214817318354111,mols/page_0051.png,1
1002,[C][C][C][Branch1][Branch1][C][C][O][C][C],CCC(C)CCOC,2.0844996950521226,1.0377800464630127,0.3349456489086151,38.03358840942383,9.927738189697266,,0.41548232343577757,mols/page_0051.png,2
1003,[#C][C][C][C][Branch1][Ring1][C][C][Ring1][Ring1][C][Branch1][C][O],CCC1(CO)CC1C,2.524499695052122,1.3246774673461914,0.3342726230621338,36.3936882019043,20.077234268188477,,0.4237025224154181,mols/page_0051.png,3
1004,[C][C][Branch1][C][C][C][N][C][Ring1][Branch1][C][Ring1][Ring2],CC1(C)C2CC1N2,3.187846708163529,1.5065083503723145,0.31755536794662476,26.460630416870117,12.293086051940918,,-0.288165546942679,mols/page_0051.png,4
1005,[C][C][C][Branch1][C][C][Ring1][Branch1][C][O][C][Ring1][Ring1],CC1(C2CO2)CC1,1.947846708163529,1.7836122512817383,0.3536573350429535,27.204404830932617,12.079300880432129,,0.04789573324444918,mols/page_0051.png,5
1006,[C][C][C][O][C][Ring1][Branch1][C][C][Branch1][C][O],OCCC1CCCO1,2.0044996950521226,1.6477856636047363,0.32808077335357666,31.351146697998047,29.279481887817383,,0.1915078536640053,mols/page_0051.png,6
1007,[C][C][C][O][C][C][Ring1][Branch1][C],CC1COCC1C,2.507846708163529,1.7303646802902222,0.31706351041793823,28.06789207458496,9.897429466247559,,-0.15244172047732407,mols/page_0051.png,7
1008,[N][C][C][Branch1][C][C][C][O][C][C][Ring1][Ring2][C],CC(CN)C1OCC1C,3.0217904688307007,2.130267858505249,0.30564630031585693,38.413509368896484,32.41679382324219,,0.6095949430194251,mols/page_0051.png,8
1009,[C][C][C][O][C][C][Ring1][Ring1][C][C],CCCCOCCC,1.5844996950521224,0.8601131439208984,0.3423287868499756,37.466529846191406,8.520450592041016,,0.37994146245531724,mols/page_0051.png,9
1010,[C][C][C][O][C][C][Ring1][Branch1][C],CC1COCC1C,2.507846708163529,1.7303646802902222,0.31706351041793823,28.06789207458496,9.897429466247559,,-0.15244172047732407,mols/page_0051.png,10
1011,[C][C][C][Branch1][C][C][O][C][Ring1][Ring1][C],CCC1CC(C)O1,2.507846708163529,1.603026032447815,0.3317434787750244,29.22077751159668,9.396740913391113,,-0.020294187801947555,mols/page_0051.png,11
1012,[C][O][C][C][Branch1][C][C][C][N][C][C][Ring1][Ring2],COCC(C)C1CCN1,2.5217904688307007,1.2032185792922974,0.31296470761299133,37.44791030883789,24.51396942138672,,0.3471611931832581,mols/page_0051.png,12
1013,[C][C][C][Branch1][C][O][Branch1][Ring1][C][C][C][O],CCC(O)(CC)CO,1.5644996950521224,1.9523786306381226,0.31291669607162476,37.74607467651367,39.68183898925781,,0.6079351417081437,mols/page_0051.png,13
1014,[C][C][C][O][C][C][Branch1][Ring1][C][O],CCCOCCCO,1.5644996950521224,2.2096080780029297,0.33078882098197937,36.24940490722656,29.446590423583984,,0.6393145391679683,mols/page_0051.png,14
1015,[C][C][N][C][=C][C][Branch1][C][O][=C][NH1][Ring1][=Branch1],CCNc1cc(O)c[nH]1,1.401790468830701,2.5477426052093506,0.2250228077173233,35.08099365234375,48.655399322509766,,0.06742611145332346,mols/page_0051.png,15
1016,[N][C][N][=N][NH1][C][=Ring1][Branch1][C][C][N][Ring1][Ring1],Nc1nn[nH]c1C1CN1,1.8017904688307012,2.6937129497528076,0.21466049551963806,29.34370231628418,86.93441009521484,,-0.13749913703829394,mols/page_0051.png,16
1017,[C][C][C][O][C][Branch1][C][C],CCCOCC,1.5518943340952076,0.9203563332557678,0.34027430415153503,27.958667755126953,9.505260467529297,,-0.19972148155906216,mols/page_0051.png,17
1018,[C][C][C][Branch1][C][C][Ring1][Ring1][C][C],CCC1(C)CC1,1.5118943340952076,0.22116242349147797,0.34912365674972534,27.668487548828125,1.265220046043396,,-0.360401951366378,mols/page_0051.png,18
1019,[C][C][C][O][C][C][Ring1][Ring1][C][O],CCCOCCCO,1.5644996950521224,2.2096080780029297,0.33078882098197937,36.24940490722656,29.446590423583984,,0.6393145391679683,mols/page_0051.png,19
1020,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring2],CCC1CCCO1,2.007846708163529,1.5216267108917236,0.3273332118988037,28.127220153808594,9.228476524353027,,-0.13484215672436609,mols/page_0052.png,0
1021,[C][O][C][C][Branch1][C][C][C][Ring1][Branch1][C][Branch1][Branch1][C][O],COCC(C)CCCO,2.081790468830701,2.4018542766571045,0.3332217037677765,41.71755599975586,30.618717193603516,,1.0406632347217393,mols/page_0052.png,1
1022,[C][C][C][Branch1][C][C][Ring1][Branch1][C][O][C],COCC1(C)CC1,1.5078467081635287,0.9917864203453064,0.33781033754348755,30.332056045532227,9.860350608825684,,-0.0512135292276671,mols/page_0052.png,2
1023,[O][=C][C][C][Branch1][C][C][O][C][Ring1][Ring2],CC1(CC=O)CO1,1.987846708163529,2.8530545234680176,0.22192741930484772,26.3081111907959,29.411489486694336,,-0.5127478787763138,mols/page_0052.png,3
1024,[C][C][C][Branch1][Ring1][C][C][Ring1][Ring2],CCC1CC1,1.4967229808842466,0.26153096556663513,0.37478312849998474,21.720705032348633,1.0758779048919678,,-0.5560862117798655,mols/page_0052.png,4
1025,[C][C][C][O][C][C][Ring1][Branch1][C][C],CCC1COCC1C,2.524499695052122,1.7323484420776367,0.3176347613334656,32.95166778564453,9.046205520629883,,0.14815500818257418,mols/page_0052.png,5
1026,[C][C][C][O][C][C][Ring1][Ring2],CCC1CCO1,1.9918943340952078,1.6212778091430664,0.32640746235847473,23.762102127075195,9.293304443359375,,-0.3862168694710336,mols/page_0052.png,6
1027,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring1][C],CCCOC(C)CC,2.0844996950521226,0.9326558709144592,0.3345704674720764,38.279449462890625,9.23771858215332,,0.4009539228473807,mols/page_0052.png,7
1028,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring2][C][Ring1][Branch1],CCC1OCC2CC21,2.9644996950521225,1.4578341245651245,0.3360869586467743,29.898237228393555,9.294973373413086,,0.015133363863115395,mols/page_0052.png,8
1029,[O][=C][C][C][Branch1][C][C][C][Ring1][Branch1][C][Ring1][=Branch1][C][Ring1][Ring2],O=C1CC2CCCC12,2.464499695052122,2.839951992034912,0.22131623327732086,27.126750946044922,16.794469833374023,,-0.5286130712617729,mols/page_0052.png,9
1030,[N][#C][C][C][C][Branch1][Ring1][C][O][C][O],N#CCCC(CO)CO,1.561790468830701,4.279796123504639,0.2911945581436157,36.79165267944336,62.99263381958008,,1.054067200982261,mols/page_0052.png,10
1031,[C][C][O][C][Branch1][C][C][C][Branch1][Branch1][C][=O],CCOC(C)CC=O,2.0644996950521226,3.2591803073883057,0.22553859651088715,34.28501892089844,27.10268783569336,,0.08295596343124859,mols/page_0052.png,11
1032,[C][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Ring1],CCOC(CC)CC,1.5844996950521224,0.9588088989257812,0.32835084199905396,38.238548278808594,9.20797348022461,,0.36501171235662266,mols/page_0052.png,12
1033,[C][C][Branch1][C][C][C][=C][O][C][Branch1][Ring2][C][Branch1][Ring1],CCOC=CC(C)C,1.5844996950521224,1.6526583433151245,0.26107391715049744,39.73808288574219,15.166614532470703,,0.21928300142924384,mols/page_0052.png,13
1034,[C][C][C][Branch1][C][C][O][C][C][N][C][Ring1][Ring1],CCC(C)OCC1CN1,2.5217904688307007,2.459343910217285,0.3188241422176361,39.010440826416016,31.194517135620117,,0.7990317560940015,mols/page_0052.png,14
1035,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring1][C][Ring1][Branch1],CCC1CCCCO1,2.0244996950521226,1.2140841484069824,0.3340885639190674,32.09714126586914,9.014176368713379,,0.08076815666273571,mols/page_0052.png,15
1036,[C][O][C][=N][C][C][O],COC=NCCO,1.5278467081635287,4.757119178771973,0.2571408450603485,28.16669273376465,40.89176559448242,,0.31343820327133376,mols/page_0052.png,16
1037,[C][#C][C][C][Branch1][C][C][C][N][Ring1][Ring1],C#CCC1CNC1,1.5078467081635287,1.715489387512207,0.27210599184036255,27.77691650390625,20.259599685668945,,-0.40880568588990185,mols/page_0052.png,17
1038,[O][C][C][C][Ring1][Ring2][C][C][Branch1][C][C],CCCC1CCO1,2.007846708163529,1.6445900201797485,0.3308310806751251,28.31917381286621,7.702324390411377,,-0.0800082779285092,mols/page_0052.png,18
1039,[C][C][C][Branch1][C][C][=C][C][C][Ring1][Ring1],CCC(C)=C1CC1,1.5278467081635287,0.509405791759491,0.24644777178764343,34.129520416259766,3.089038848876953,,-0.5365135572373424,mols/page_0052.png,19
1040,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][C][N][C][Branch1][Branch1][C],CCNC(CC)OC(C)CC,2.6380915038517307,1.3127862215042114,0.3122324049472809,44.68077850341797,18.1498966217041,,0.782744711309851,mols/page_0053.png,0
1041,[N][#C][C][C][C][=C][C][N][C][Ring1][=Branch1][Ring1][Ring1],N#CCC1C=CC2NC12,2.9617904688307006,5.437332630157471,0.24053120613098145,29.255735397338867,45.29132080078125,,0.45186890473431024,mols/page_0053.png,1
1042,[O][=C][N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],O=CNC(=O)C(F)(F)F,1.501790468830701,4.706752777099609,0.21397848427295685,28.17511558532715,46.151119232177734,,0.05469650900970356,mols/page_0053.png,2
1043,[C][Branch1][C][C][C][Branch1][Ring1][C][Branch1][Ring2][C][C][O],CCCCCCO,1.5678467081635288,1.387704849243164,0.34383848309516907,32.87144088745117,20.62291717529297,,0.2843215811548382,mols/page_0053.png,3
1044,[C][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Ring1],CCOC(CC)CC,1.5844996950521224,0.9588088989257812,0.32835084199905396,38.238548278808594,9.20797348022461,,0.36501171235662266,mols/page_0053.png,4
1045,[C][C][C][Branch1][C][C][O][C][Branch1][Branch1][C],CCOC(C)CC,2.067846708163529,0.9925810098648071,0.32989266514778137,33.550682067871094,9.997156143188477,,0.09769690278600321,mols/page_0053.png,5
1046,[C][C][C][Branch1][C][C][N][C][C][O],CCC(C)NCCO,2.0644996950521226,2.204158306121826,0.30588558316230774,36.72639846801758,32.21913146972656,,0.5232506374948516,mols/page_0053.png,6
1047,[C][C][C][Branch1][C][C][Ring1][Ring2][C][Ring1][Ring1][C][O][C][Ring1][Branch1],C1CC2(CCO1)CC2,1.7844996950521226,1.3052847385406494,0.32737118005752563,28.977136611938477,8.577186584472656,,-0.13484240211682966,mols/page_0053.png,7
1048,[C][C][=N][O][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][Ring1][Branch2],Cc1noc(C2CC2)n1,1.341790468830701,1.8727238178253174,0.24763871729373932,29.7777099609375,38.15541076660156,,-0.31995265629066033,mols/page_0053.png,8
1049,[C][C][C][=N][NH1][C][Branch1][C][O][=C][Ring1][=Branch1][O],CCc1n[nH]c(O)c1O,1.381790468830701,2.120779275894165,0.24435070157051086,33.33964157104492,69.04169464111328,,0.08059955964938584,mols/page_0053.png,9
1050,[C][C][C][Branch1][C][C][O][C][Ring1][Branch1],CC1COC1C,2.4918943340952073,1.709475040435791,0.325228750705719,24.340248107910156,9.680913925170898,,-0.33608463625147256,mols/page_0053.png,10
1051,[C][C][C][Branch1][C][C][O][C][Ring1][Branch1][C],CC1OC(C)C1C,2.507846708163529,1.6517590284347534,0.3220241069793701,29.568220138549805,9.930070877075195,,-0.04661857747920653,mols/page_0053.png,11
1052,[C][O][C][=C][N][=C][Branch1][Ring1][O][C][O][Ring1][#Branch1],COc1cnc(OC)o1,1.381790468830701,1.3999360799789429,0.23875053226947784,30.456912994384766,44.462711334228516,,-0.41270700139144484,mols/page_0053.png,12
1053,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][C],CCCOC(C)CC,2.0844996950521226,0.9326558709144592,0.3345704674720764,38.279449462890625,9.23771858215332,,0.4009539228473807,mols/page_0053.png,13
1054,[C][C][C][Ring1][Branch1][C][C][Branch1][C][O][C],CC(O)CC1CC1,2.007846708163529,1.4312713146209717,0.3308635652065277,31.083271026611328,20.44493293762207,,0.10149047366399538,mols/page_0053.png,14
1055,[C][C][C][Branch1][C][C][Ring1][Ring1][C][O][C][Ring1][=Branch1],CC12COCC1C2,2.447846708163529,1.612153172492981,0.33746305108070374,25.570241928100586,8.683403968811035,,-0.21010586419630042,mols/page_0053.png,15
1056,[C][C][C][O][C][C][Branch1][C][C][Ring1][Branch1][C][O],CC1COCC1(C)CO,2.5217904688307007,1.4539741277694702,0.3105520009994507,37.502132415771484,30.05478858947754,,0.41869433426924846,mols/page_0053.png,16
1057,[C][C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Ring2],CCC1CCCCO1,2.0244996950521226,1.2140841484069824,0.3340885639190674,32.09714126586914,9.014176368713379,,0.08076815666273571,mols/page_0053.png,17
1058,[#C][C][C][C][O][C][Branch1][Branch1][C][O],CCCCOCCO,1.5644996950521224,2.307260274887085,0.3428339958190918,35.767311096191406,30.243621826171875,,0.7117764458031162,mols/page_0053.png,18
1059,[C][C][C][O][C][C][Branch1][C][C][Ring1][Branch1][C][Ring1][Ring1],CC1COCC1(C)C,2.0244996950521226,1.6080551147460938,0.31598961353302,34.17167282104492,9.75903606414795,,0.1877761325339263,mols/page_0053.png,19
1060,[C][#C][C][C][=C][C][=Branch1][C][=O][NH1][N][=Ring1][#Branch1],C#Cc1ccc(=O)[nH]n1,1.401790468830701,2.7925477027893066,0.16657592356204987,27.698566436767578,46.701087951660156,,-0.7090868636979537,mols/page_0054.png,0
1061,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][O],CCC(C)OCCO,2.0644996950521226,2.2637815475463867,0.33233922719955444,36.569175720214844,30.4885196685791,,0.6860749875317438,mols/page_0054.png,1
1062,[O][C][C][C][Ring1][Branch1][C][C][Branch1][C][O][C][Ring1][=Branch1],OC1CC2COC2C1,2.9444996950521225,2.5607612133026123,0.3213326632976532,26.664209365844727,28.90939712524414,,0.06753060959909643,mols/page_0054.png,2
1063,[C][C][C][Branch1][C][C][O][C][C],CCOC(C)CC,2.067846708163529,0.9925810098648071,0.32989266514778137,33.550682067871094,9.997156143188477,,0.09769690278600321,mols/page_0054.png,3
1064,[C][C][C][Branch1][C][C][N][C][C][Ring1][Ring1][C][O],CCC(C)N1CC1CO,3.0217904688307007,2.2063021659851074,0.2758360207080841,39.752845764160156,24.942045211791992,,0.4860205689778558,mols/page_0054.png,4
1065,[C][C][Branch1][C][C][C][Ring1][Ring2][C][Branch1][Ring1][C][O][C][Ring1][#Branch1],CC12CC(CO)C1C2,2.9644996950521225,1.290130853652954,0.3276544511318207,32.11652374267578,20.00739288330078,,0.11047748609679373,mols/page_0054.png,5
1066,[C][C][C][O][C][C][Ring1][Ring2][C][C],CCC1COC1CC,2.524499695052122,1.704524040222168,0.32232850790023804,33.88467025756836,8.860966682434082,,0.22796884075501891,mols/page_0054.png,6
1067,[C][C][Branch1][C][C][C][O][C][Branch1][Ring1][C][Ring1][Ring1][Ring1][C][O],CC(C)COC(C)O,2.0644996950521226,1.7240022420883179,0.32121145725250244,41.260440826416016,29.919612884521484,,0.7783929076564826,mols/page_0054.png,7
1068,[C][C][C][O][C][C][Branch1][C][C][Ring1][Ring2],CCC1OCC1C,2.507846708163529,1.7266926765441895,0.32591497898101807,28.953311920166016,9.104496002197266,,-0.046643890679695515,mols/page_0054.png,8
1069,[C][C][C][Branch1][C][C][N][C][Branch1][Ring1][C][C][Ring1][Branch1][C],CCC1(C)NC(C)C1C,3.0417904688307007,1.348568320274353,0.3039412498474121,41.944854736328125,17.84085464477539,,0.5687624949529644,mols/page_0054.png,9
1070,[C][C][C][Branch1][Ring1][C][C][N][Branch1][Ring1][=Branch1][C][O],CCC(CC)N(C)O,1.5644996950521224,1.5582894086837769,0.31824424862861633,38.737850189208984,21.559532165527344,,0.527172489136357,mols/page_0054.png,10
1071,[C][C][C][Branch1][C][C][O][C][C][Ring1][Branch1][C][O],CCC1(C)OCC1CO,2.5217904688307007,2.321638584136963,0.30979129672050476,38.763431549072266,30.06305694580078,,0.6899849158405975,mols/page_0054.png,11
1072,[C][C][C][Branch1][C][C][O][C][C][Ring1][Branch1][C],CCC1(C)OCC1C,2.524499695052122,1.6271387338638306,0.31740477681159973,35.14529037475586,9.37328052520752,,0.259174729939035,mols/page_0054.png,12
1073,[O][=C][C][Branch1][C][O][C][Ring1][Branch1][C][C][Ring1][Ring2][Ring1][Ring2],O=CC1CCCO1,1.987846708163529,3.055222749710083,0.21948347985744476,23.323671340942383,27.447010040283203,,-0.6748479435684158,mols/page_0054.png,13
1074,[N][#C][C][C][C][Branch1][Branch1][C][O][C][Branch1][Ring1],COCCCCC#N,1.5644996950521224,3.7400755882263184,0.29654377698898315,32.707305908203125,33.29789733886719,,0.5732837945367505,mols/page_0054.png,14
1075,[C][C][C][Branch1][C][C][Ring1][Ring2][C][O],CC1(CO)CC1,1.4918943340952076,1.3109420537948608,0.3343496024608612,26.718841552734375,20.415897369384766,,-0.17274027399405234,mols/page_0054.png,15
1076,[C][C][C][Branch1][C][C][Ring1][Branch1][C][Ring1][=Branch1],CC12CC1C2,1.4367229808842468,0.4581804871559143,0.3465709388256073,22.29613494873047,1.7852180004119873,,-0.6504742094600635,mols/page_0054.png,16
1077,[C][C][C][Branch1][C][C][O][C][Branch1][Ring1],CCC(C)OC,2.051894334095208,1.0854039192199707,0.3322702646255493,29.14818000793457,10.59928035736084,,-0.13415589824576565,mols/page_0054.png,17
1078,[N][=C][C][C][C][N][C][Branch1][C][C][Branch1][Branch1][C][O],CC(CO)NCCCC=N,2.079668362047822,3.0696732997894287,0.2643178403377533,39.59858703613281,57.31409454345703,,0.7536384513504086,mols/page_0054.png,18
1079,[C][C][Branch1][Ring1][C][Branch1][C][C][C][O][C][C][Ring1][Branch1],CC1CCCCOC1,2.0244996950521226,1.2494115829467773,0.3236621022224426,31.934404373168945,9.274728775024414,,0.014233873798209729,mols/page_0054.png,19
1080,[C][C][Branch1][=Branch1][N][C][C][Ring1][Ring1][C][Branch1][C][C][Branch1][C][C][C],CC(N1CC1)C(C)(C)C,2.041790468830701,1.0965092182159424,0.3112410008907318,42.12960433959961,3.11313533782959,,0.49924791836942595,mols/page_0055.png,0
1081,[C][C][O][C][C][C][Branch1][Ring1][C][O],CCOCCCCO,1.5644996950521224,0.5739511251449585,0.3341748118400574,36.053497314453125,30.10399627685547,,0.2776547981199296,mols/page_0055.png,1
1082,[C][N][C][NH1][C][=N][C][=Ring1][Branch1][O],CNc1[nH]cnc1O,1.3644996950521224,1.798619270324707,0.22742244601249695,28.063949584960938,60.45222091674805,,-0.4650438627210955,mols/page_0055.png,2
1083,[C][C][C][Branch1][Ring1][C][O][C][C][O],CCC(CO)CCO,2.0644996950521226,1.6317030191421509,0.3301796019077301,37.15126419067383,40.49885940551758,,0.610824141757102,mols/page_0055.png,3
1084,[C][C][C][O][C][C][Ring1][Branch1][C][C],CCC1COCC1C,2.524499695052122,1.7323484420776367,0.3176347613334656,32.95166778564453,9.046205520629883,,0.14815500818257418,mols/page_0055.png,4
