index,selfies,smiles,SA,pred_homo,pred_gap,pred_MolMR,pred_LogP,rdkit_LogP,vgae_score,reward,img_page,img_tile
15746,[SH0][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][O][C][=C][Branch2][Ring1][C][=C][Ring2][C][=C],CC=COC=CC(O)(CC)CC=C(C)C=NC=CC1=CC(C)=CC1=C[S],2.8176858610047386,-5.828156471252441,3.5788795948028564,111.58313751220705,5.561321258544922,6.080000000000005,,0.3328837770622003,mols/page_0785.png,4
4148,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][=C][/C][=C][C][=Branch1][Ring1][=Branch1],CC=CC=COC=CC1=CC(=O)CC1=NC=CC(C)=CC=CCC,2.2145307329053585,-5.959318161010742,3.5398106575012207,101.03387451171876,5.080165863037109,5.372900000000005,,0.3328628069691335,mols/page_0205.png,12
13003,[\Si][=C][C][=C][C][Branch1][C][C][C][=C][Branch1][C][=C][O][C][=C][Ring1][Branch1][C][Branch1][O][C][C][Branch1][N][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][=C][C][Ring1][Branch1][Ring1][C],C=C=C(C=COC(C)=CC(C)C=CC=[Si])CCC=CN=CCC(=O)C=C,2.8139208610047386,-6.331796646118164,4.251861095428467,108.8252410888672,5.157646179199219,4.804700000000004,,0.3327567724998876,mols/page_0648.png,1
14211,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][O][C][=C][=C][C][C][N][C][=C][C@@H1][C][C][C@@H1][C][=C][Ring2][Ring1][Ring1][C][=C][Branch2][Ring1][C][N][Branch1][C][O][Branch1][C][N][Ring1][=Branch1][O][C][Branch1][N][C][=Branch1][N][=C][C][=Branch1][Branch1][C][=O][Branch1],CCC=CC=C(C)C=COCC(=O)C=CC1=CNCC12C(C1=CN(O)CN1OCC=CCC=O)=C[CH]CC[CH]C=CNCCC=C=COC2CC,4.6211202100452855,-5.1908278465271,3.468528985977173,164.30078125,5.226293087005615,6.996680000000008,,0.3327537090693396,mols/page_0708.png,9
17771,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][Branch2][Ring1][C][=C],C=COCC(C)C=NC=CC1=CC(=O)CC1=C=CC(C)=CC=CCC,2.75265736577066,-6.066202163696289,3.783528327941896,105.33516693115234,5.13140344619751,5.260300000000005,,0.3326749132120126,mols/page_0886.png,9
15705,[C][O][C][=C][C][=C][Branch1][C][C][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][Branch1][C][=C][=C][C][Branch1][Ring1][C][C][Branch1][N][C][=C],C=CC(C=C(C)OC=CC=CC(=O)C=NC=CC(C)=CC=COC)CC,2.8461308610047387,-5.915143966674805,3.5786640644073486,106.64017486572266,5.158997535705566,5.448900000000006,,0.3326473828096989,mols/page_0783.png,3
8774,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][O][=C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C][N][=C][C][Ring1][Branch1][C][=C],C=CC1C=NC=C1C(=O)CC=C=CNC(C=C(O)COC=Cc1coc(C)c1C=CCC)CC,3.4858767929383303,-5.819498062133789,3.961948871612549,133.50340270996094,5.722504615783691,6.207120000000006,,0.3325325134695743,mols/page_0436.png,15
10928,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][O][=C][Branch1][Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][N][=C][Ring1][Branch1][C][Branch1][N][C][=C],C=CCC=NC=CC(=O)C(C=C=CC)=C(O)COC=Cc1coc(C)c1C=CCC,2.3861561340811583,-6.073744773864746,4.128744125366211,120.02694702148438,5.799232006072998,6.271520000000006,,0.3324912857726949,mols/page_0544.png,8
9846,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][=Branch2][C][=C][N][=C][C][=Branch1][C][=O][C][=C][S][C][=C][Ring2][Ring1][Branch1],CCC=CC1=C2C=COC=C(C=CC=CN=CC(=O)C=CSC=C1)C2,2.987197365770659,-5.883940696716309,3.474614381790161,103.52043151855467,5.130659580230713,5.551100000000004,,0.3324737534737001,mols/page_0490.png,6
17381,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][Branch1][C][=C][O][C][C][Branch1][C][Branch1][=C][C][C][Ring1][Branch1][=C][Ring1][=Branch1][C][=C][=C][C][Branch1][Ring1][C][C][N][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Branch1],C=CC(=O)C=NC=CNC(C=C=CC1=C2CC=CC12OC=CC=COC(C)=CC=CCC)CC,3.6106457929383295,-5.580638885498047,3.5927510261535645,132.24227905273438,5.861596584320068,6.302500000000006,,0.3324639942996129,mols/page_0866.png,19
17325,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][Branch1][C][N][C][=C][Ring1][=Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][/C][=C][C][=Branch1][Ring1][=Branch1][O][C][Branch1][Ring1][C][C],C=CNCC1(C=C=CCC(=O)C=CC=CCCCC)COC(C)C1=NC=COC(C)=CC=CCC,3.746671735414835,-5.828990459442139,4.037470817565918,134.3289794921875,6.105249881744385,6.8965000000000085,,0.3324569621547789,mols/page_0864.png,3
866,[N][#C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][C][#N][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][C],N#Cc1ccc2c(c1C#N)CCc1ccc(cc1)CCC(=O)C2,2.586072281845476,-7.202550411224365,4.95731258392334,86.0478286743164,3.228842496871948,3.272960000000001,,0.3323463337977348,mols/page_0042.png,6
16304,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][N][=C][Branch1][Branch1][C][Branch1][N][C][=C][=C][C][Branch1][Ring1][C][C][O][C][C][Ring1][Branch1][C],CCC=CC=C1C=COC=C(C=CN=CC2C(=O)N=C2CC=C=CC(CC)OCC)C1,3.447715530827869,-6.126445770263672,4.205185413360596,122.79928588867188,5.370419025421143,5.795300000000006,,0.3322416170048389,mols/page_0813.png,2
15896,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][Ring1][C][=C][=C][C][Ring1][Branch1][C][Branch1][=C][C][=Branch1][Ring1][=Branch1][C][=C],CCCC1C=CC(C2=CC(=O)CC=NC=CC(C)=CC=C2CC)C1C,3.74920236577066,-6.24212646484375,4.169500827789307,107.18719482421876,5.822714328765869,5.991200000000006,,0.3322254192831397,mols/page_0792.png,14
200,[O][=C][/C][=Branch1][Ring1][=N][/O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch1],O=C1/C(=N/O)C(c2ccccc2)(c2ccccc2)c2ccccc21,1.7682607329053583,-6.907378673553467,4.708086967468262,92.07649230957033,4.0301432609558105,4.047500000000002,,0.3321671928461273,mols/page_0010.png,8
1373,[O][=C][C][=C][Branch1][#C][C][S][C][=Branch1][C][=S][N][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring2][Ring1][Branch1],O=c1cc(CSC(=S)N2CCCCC2)c2ccc(Cl)cc2o1,1.70178694352871,-6.570466995239258,4.347721099853516,97.95346069335938,4.466918468475342,4.450400000000004,,0.3321123689652249,mols/page_0067.png,6
13745,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][=C][C][=Branch1][N][=C][Branch1][=C][C][O][C][=C][Ring2][Ring1][Branch1][C][Ring1][C][C][Ring1][Branch1],CCC=CC1=C(C)C=CN=C2CC(=O)C=C2C=C=CC=CCOC=C1CC,2.3037384467297124,-5.930315017700195,3.653863906860352,109.29562377929688,5.199556827545166,5.714600000000005,,0.3321078323617698,mols/page_0685.png,3
14342,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][O][C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Branch1][C][O][=C][C][Ring1][C][=C][=Branch1][C][=Branch1][O][C][=O][N][C][=C][Ring2][Ring1][Branch1],CCC=CC=C1C=COC=C(C=CN=CC2COCC2C(O)(C=C=C=C(CC=O)COCC)CC)C1,4.145759324999047,-6.087763786315918,4.3066582679748535,136.10302734375,4.813798427581787,5.547200000000006,,0.3320944533554468,mols/page_0715.png,0
13345,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=C][C][C][O][C][Branch1][N][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][C][Ring1][Branch1][C][O][Branch1][C][N][Branch1][C][Branch1][O][C][C][=Branch1][C][=O][C][=C][Ring2][C][=C][=C][C][Ring1][C][=C],C=C=CC1=CC(=O)CONCOCC2C(OCCC3=COC=CC(C)=CC=CCC3)C=CN=CC(NC)C2C1,4.640688717274268,-6.116691589355469,4.287721157073975,137.495361328125,4.100352764129639,4.626300000000004,,0.332093462172068,mols/page_0665.png,3
16947,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][=Branch1][Ring1][=Branch1][N][=C][Ring1][Branch1][C][O][C][Branch1][N][C][=C][C@H1][C][=C][=Branch2][Ring1][Branch1],C=C[CH]C=CCOCC1CC=C=C1C(O)(C=NC=CC1=COC=CC(=CC=CCC)C1)CC,3.593775644623208,-5.908115863800049,4.103967189788818,131.84942626953125,5.9979352951049805,6.486990000000007,,0.3320357095010615,mols/page_0845.png,5
14989,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][Branch1][C][=C][O][C][C][Branch1][C][Branch1][O][C][Branch1][Ring1][C][C][N][C][=C][N][C][C][Ring1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][=Branch1][C][=C][/C][=C][C][Branch1][N][C][=Branch1][Ring1][=Branch1][C][C][C@H1][C][=C][C@H1][C][C][Branch2][Ring1][C][O][Branch1][C][O][O][C][Ring1][Branch1][Ring1],C[CH]C=C[CH]C(C)C(C=CC(C)=CC(=O)CC=C=C=CNC=CNC(CC)OCCOC=CC=COC(C)=CC=CCC)COCOOC,4.972173876452602,-5.333409786224365,3.654731512069702,155.12750244140625,6.238683223724365,8.394780000000006,,0.3319896438154651,mols/page_0747.png,7
11250,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch1][C][=C][=C][C][Branch1][C][Branch1][Branch1][C],CC=C=CC=CC(=O)C=NC=Cc1coc(C)c1C=CCC,2.0047279435287098,-6.250027656555176,3.77519416809082,91.47541809082033,4.6914801597595215,4.909220000000004,,0.3319689005124759,mols/page_0560.png,10
14846,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][O][C][C][Ring1][Branch1][C][Branch1][Branch1][C][N][C][=C][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][/C][=C][C][=Branch1][Branch1][C][Cl][C][=C][=Branch2][C][=C][Ring2][Ring1][=Branch1],C=CNCC(=CC(O)(C=CC=CC(C=C)CCl)CC)C1COC1(C)CC=NC=Cc1coc(C)c1C=CCC,4.799469717274268,-5.81451940536499,4.413457870483398,151.48779296875,6.943826675415039,7.801920000000009,,0.3318317988174511,mols/page_0740.png,4
6785,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][N][C][=C][C@H1][=C][C][=Branch1][C][=O][C][=C][=Branch1][C][O][Branch1][C][O][=C][C][C][Branch1][Branch1][C][Branch1][O][C][Branch1][Ring1][C][C],CCC=Cc1c(C=CN=CC(C)OCCNC=CC=CC(=O)C=C(O)COCCCCCCC)coc1C,3.2579329433813533,-5.636276245117188,3.9056100845336914,143.0000457763672,6.202230930328369,7.1153200000000085,,0.3317712882654763,mols/page_0337.png,6
15965,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][=C][Branch2][Ring1][C][N][=C][Branch1][Ring1][=C][C][O][C][C][=Branch1][C][C][O][=C][C][=Branch1][=C][C][Ring1][Branch1][C][=Branch1][N][=C][Ring1][C][Branch1][O][C][=Branch1][Branch1][C][O][Branch1][C][N][Branch1],CCC=CC=C(C)C1=C=CC=C=C1C=COC=C(O)C=CN=CC(CC)NC=C(N)N=C(CC)OCC1CC(C#COCCOC)CCO1,4.760419876452601,-5.415537357330322,3.650102138519287,155.41888427734375,5.124747276306152,6.959700000000008,,0.3317315352882551,mols/page_0796.png,3
13378,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][C][Ring1][C][=C][=Branch1][C][C][=O][Branch1][C][O][C][Branch1][=Branch2][C][=C][Ring2][Ring1][Ring1],CCC=CC=C1C=COC=C(C=C=C2C=CCOCOC(C)C(CC)=C=NC=CC(=O)C2)C1,3.0597461446232086,-6.099275588989258,4.24275541305542,125.6498031616211,5.605602741241455,6.206400000000007,,0.3317161449256415,mols/page_0666.png,16
11401,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][N][C][=C][Ring1][Branch1][C][Branch1][O][C][=C][=C][C][C][=Branch1][C][=C][O][C][C][O][C][Branch1][Ring1][C][C][N][C][Branch1][Branch1][C][O][=C][C][=Branch1][N][=C][Branch1][O][=C][Branch1][=C][C][Ring1][C][=C][=N][=C][C][O][Ring1][=C][C][C@@H1][C][=C],C=C(CC=C=CCC=CC(C=NC=CC(C)=CC=CCC)COC(CC)N1OCCN=C=C=CCC1(C)COCC)OC,4.63394575134051,-5.998732089996338,4.615091323852539,150.54515075683594,6.419380187988281,7.8736000000000095,,0.3316892955391018,mols/page_0568.png,1
17178,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][N][C][=C][=C][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][N][C][C][O][C][Branch1][Ring1][C][C],CCC=CC=C1C=COC=C(C=CN=CCC=C=CCC(=O)C=CCCOCCC)C1,2.573695530827869,-6.067177295684815,4.181867599487305,122.88995361328124,5.895366668701172,6.714900000000007,,0.3316839606630359,mols/page_0856.png,16
12913,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][O][C][C][Branch1][=C][C][C][Ring1][C][=C][=C][C][Ring1][Branch1][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][C@H1][C][=C][Ring2][Ring1][=Branch1],CCC=Cc1c(C=C2C=C[CH]C=CC(O)(C3=C=C=CC3CCC)COC(C)C=N2)coc1C,3.937221644623208,-5.926019668579102,4.179725170135498,131.79620361328125,6.390088081359863,6.555910000000007,,0.3315171334208096,mols/page_0643.png,11
9418,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][O][C][=Branch1][C][=O][C][=C][=C][C][Branch1][Ring1][C][C][=Branch1][N][=C][N][C][=C][=Branch1][C][=Branch1][=C][C][=Branch1][O][C][=O][N][C][Branch1][=Branch2][C][=C][C@@H1][Ring1][C][=C],C=CC(C=C=CC(=O)OCCC=NC=CC1=COC=CC(=CC=CCC)C1)(CC)CNC=CCCC=O,3.304714135090664,-5.791220664978027,3.9916627407073975,137.9926300048828,5.663278579711914,6.590800000000007,,0.331447948476566,mols/page_0468.png,19
14189,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][O][C][=C][Ring1][=Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][=Branch1][C][C][=O][Branch1][C][O][C][Branch1][Ring1][C][C][O][=C][C][=Branch1][=C][C][C][N][C][=C][=C][C][Ring1][Branch1][C][Branch1][Branch1][C][Cl][C][=C][Branch2][Ring1][Ring1][C][=C][Ring2][Ring1],CCC=CC=C(C)C=C1N=CC(C=C(C)OCOC(CC)OCCCCN2C=C=CC2CCCl)C=C1C=COCC=O,4.489655083696136,-5.602310657501221,3.9049131870269775,145.67642211914062,6.2356696128845215,7.548300000000009,,0.3313521156597333,mols/page_0707.png,7
9546,[C][C][Branch1][C][C][N][Branch2][Branch1][O][CH0][CH0][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N][Branch2][Ring1][Ring2][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][C][Branch1][C][C][N][Ring2][Ring1][=Branch2][C][Branch1][C][C][C][C][Branch1][C][C][C],CC(C)N([C]1[C](c2ccc([N+](=O)[O-])cc2)N(C(C(F)(F)F)C(F)(F)F)C(C)(C)N1C(C)C)C(C)C,2.418770735414835,-5.489850044250488,3.270716428756714,116.3676528930664,6.560626983642578,6.338480000000007,,0.3313068145007238,mols/page_0475.png,7
16439,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][=C][C][C][Ring1][=C][C][=Branch1][Branch1][C][O][C][C][N][C][=C][=Branch1][C][C][=O][Branch1][C][Branch1][O][C][Branch1][Branch1][C][=Branch1][=C][C][=O][=C][C][Ring1][Branch1][C][Ring1][C][=C][Ring2][Ring1][Ring1][C],CCC=CC=C1C=COC=C(C=CN=CC(O)(C=C=CCCC(COCC)NC=C(C)OC(C)CCC=O)CC)C1,4.502123902116182,-5.659700393676758,3.9605321884155273,146.49325561523438,5.8550286293029785,7.154200000000008,,0.3312202249677021,mols/page_0819.png,17
15236,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][Branch1][Ring1][C][C][O][C][=C][Ring1][=C][C][C][Ring1][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][=C][C][=N][C][=C][Ring2][Ring1],CCC=CC1=C(C)C=CN=CC2CCCC=CN=CC=C=CC(=O)COCCCC1=CO2,3.802662675943146,-5.940803527832031,3.936623573303223,123.41249084472656,5.3812761306762695,5.981900000000007,,0.3311915324491455,mols/page_0759.png,14
6300,[N][C][Branch1][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][=Branch1][O][C][Branch1][=C][C][C][Branch1][Branch1][C][=C][=C][C][N][C][=C][O][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][=Branch1][C],C=CC(=O)C1C(=COC)NC(C=C=CC)CC1C(O)C=NC=CC1=CC(O)=CC1=CC(C)N,4.867211144623209,-5.672080993652344,3.383534669876098,130.68731689453125,3.1877517700195312,3.1557000000000013,,0.3311908923789653,mols/page_0313.png,1
17871,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][=C][C][C][Ring1][C][=C][Ring1][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][N][=C][Ring1][C][Branch1][Branch1][C][Branch1][=C][C][N][C][=C][=Branch1][C][=C][O][C][=C][F][=C][C][Ring1][=C][=C][Ring1][=Branch1][C][Branch1][N][C][C][N][=C][=C][=C][Branch1][=C][O][=C][C][O][C][Branch1],CCC(O)(C=CN=CC#CCCNC=C(C)OC=CF)C1=C=CC=C=CC(C)=CC=CCC1,3.1145661446232085,-5.852200984954834,3.8637008666992174,126.95926666259766,5.392165660858154,6.1028000000000056,,0.3310984183969567,mols/page_0891.png,9
2417,[C][C][C][Branch1][C][C][O][C][C][=C][C][=C][Branch1][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][O][=C][C][C][Ring1][Branch1][C][=C][N][=C][C][Branch1][=Branch2][C][=C][Branch2][Ring1][Ring1][C],CC=CCC=NC=CC1(C(C=O)=CC=CCOC(C)CC)CCCO1,3.198787365770659,-6.644063472747803,4.569218158721924,104.20218658447266,4.457414627075195,4.582900000000004,,0.3310251527336898,mols/page_0119.png,8
17551,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][C][Branch1][C][=C][=C][C][Branch1][Ring1][C][C][=Branch1][C][=O][C][=C][O][C][C][Ring1][Branch1][C][Ring1][C][=C][/C][=C][C][=Branch1][Ring1][=C][C],CC=CC=CC=C=C1COC=C1C(O)(C=C(C)CC=NC=Cc1coc(C)c1C=CCC)CC,3.0984267929383305,-5.730855464935303,4.0662922859191895,137.07252502441406,7.150426864624023,7.658120000000007,,0.3310106055570886,mols/page_0875.png,9
14994,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][N][=C][C][Branch1][Branch1][C][O][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][Ring1][C][=C][=C][C][=Branch1][C][=O][C][=C][O][C][C][=Branch1][Branch1][C][Ring1][C][C][Ring1][Branch1][C][Branch1][Ring1][C][O][=C][C][C],C=COCC1(C=CC=C=CC(=O)C=COCC=CC)C=NC=CC(=CC=CCC)C1,2.990415134081158,-6.226552486419678,4.333685398101807,120.15259552001952,5.512725353240967,5.956700000000007,,0.3310049029458114,mols/page_0747.png,12
5652,[C][O][C][=C][C][Branch2][Ring1][O][C][=C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][#C][=O][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Branch2][O][C],COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,1.81260284350746,-6.001189231872559,3.4171948432922363,105.72201538085938,2.8457040786743164,2.7609000000000004,,0.3309921737315902,mols/page_0280.png,14
17883,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][=C][C][C][Branch1][C][=C][O][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][Ring1][C][C][N][C][=C][Ring2][C][=C],C=CNC(C=NC=CC=CC(=O)COC(C)CC=C=COC(C)=CC=CCC)CC,3.510505134081158,-5.951365470886231,3.8599908351898193,119.6658935546875,5.137209892272949,5.558500000000006,,0.3307869009921719,mols/page_0892.png,1
13006,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][O][=C][C][C][Branch1][Ring1][C][C][N][C][=C][=C][C][=Branch1][C][=O][C][=C][O][C][C][Ring1][=Branch1],CCC=Cc1c(C=CN=CC(O)=CCC(CC)NC=C=CC(=O)C=COCC)coc1C,2.945618675943147,-5.815222263336182,3.800684928894043,126.23953247070312,5.427850723266602,6.041020000000006,,0.3306107733112833,mols/page_0648.png,4
12187,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][O][C][=C][Ring1][=Branch1][C][=C][=C][C][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][Branch1][=C][C][N][C][=C][/C][=C][C][Ring1][C][=C],C=C=C=CC=CNCCOC(C=NC=CC(=O)CC=C=CC1=COC=CC(=CC=CCC)C1)CC,3.219176735414836,-5.726929187774658,3.730968952178955,131.47817993164062,5.224725246429443,6.346600000000007,,0.330574510145999,mols/page_0607.png,5
12548,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][N][=C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][=C][O][C][C][Branch1][C][O][=C][C][Branch1][Ring1][C][C][=Branch1][O][=O][C][C][Ring1][O],CCC=CC=C(C)OC=CN=CC(=O)C=CC=COCC(O)=CC(CC)OCC,2.933842216552584,-6.056519031524658,3.83835768699646,112.27283477783205,4.676249027252197,5.327600000000005,,0.3305595925580012,mols/page_0625.png,6
9612,[=S][=C][C][=C][C][=Branch1][C][=O][Branch1][C][C][C][=C][Branch1][C][=C][Ring1][=Branch1][C][=C][O][C][=C][Ring2][Ring1][Ring1],CC=CCCC(=O)C=CC=S,1.638091503851731,-6.891310214996338,3.8077564239501953,52.61883163452149,2.3471105098724365,2.4677000000000007,,0.3303005994671606,mols/page_0478.png,13
10136,[C][C][C][=C][C][=C][Branch1][C][C][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=Branch1][C][=O][C][=C][O][C][=C][C@@H1][Ring1][=Branch1],CCC=C1C=C(C)C=C1C=CN=CC(=O)C1=COC=C[CH]1,1.956162835035418,-5.995301723480225,3.150827407836914,84.41403198242188,3.712460041046143,3.994790000000004,,0.3302852388212915,mols/page_0504.png,16
14062,[O-1][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][Branch1][C][=C][=C][C][C][Branch1][C][Branch1][N][C][=C][N][=C][C][Branch1][Ring1][C][C][O][C][=C][O][C][C][=Branch1][C][=O][C][=C][#Branch1][C][=C][Branch2][Ring1][C][Branch1][#Branch2][C][C][=O][Branch1][C][O][Branch1][C][Ring1][C][=C],CC#CC(=O)COC=COC(C=NC=CNCCC=C=CC1=CC(C)=C1C=C[O-])CC,2.859215530827869,-5.717054843902588,3.355635643005371,118.94102478027344,4.022887706756592,3.2253000000000016,,0.33020713288743,mols/page_0701.png,0
12587,[C][C][C][=C][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][N][=C][C][Branch1][C][=C][=C][C][=Branch1][C][=O][N][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1],C=CC=NC(=O)C=C(C)C=NC=Cc1coc(C)c1C=CCC,2.021545281845476,-6.1757588386535645,3.722472906112671,95.24234008789062,4.614171981811523,4.782420000000005,,0.3300764607712601,mols/page_0627.png,5
